order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX01453,2018-04-16,11:22:49,Breakfast,BK,"[('Eggs', 7), ('Coffee', 3)]",176.5,-37.8107102,144.9672351,0,7.182,11.9546605
ORDZ03749,2018-16-04,11:22:49,Breakfast,NS,"[('Pancake', 5), ('Cereal', 3), ('Coffee', 7), ('Eggs', 2)]",280.75,-37.8092897,144.972042,0,7.173,11.93201
ORDB02135,2018-06-04,13:04:13,Lunch,TP,"[('Fries', 8), ('Steak', 1)]",141.0,-37.8061766,144.9981085,0,11.333,13.8621923
ORDK02440,2018-04-30,11:53:14,Breakfast,BK,"[('Eggs', 2), ('Pancake', 2)]",92.5,-37.8148646,144.9449605,0,9.165,14.0108385
ORDK10356,2018-03-18,10:32:06,Breakfast,BK,"[('Eggs', 4), ('Pancake', 10)]",330.5,-37.8150314,144.9528897,0,8.557,16.2554887
ORDZ06087,2018-07-09,14:15:12,Lunch,NS,"[('Steak', 4), ('Fries', 2), ('Salad', 10)]",376.0,-37.8245088,144.9829143,0,9.397,14.6706877
ORDK00380,2018-01-09,08:10:08,Breakfast,BK,"[('Coffee', 10), ('Pancake', 10), ('Cereal', 5)]",422.5,-37.8042277,144.9817977,1,6.385,5.7003289
ORDC07935,2018-10-17,17:38:01,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 1)]",1075.5,-37.8029757,144.9515461,0,8.124,14.2043783
ORDY03129,2018-11-20,18:38:52,Dinner,TP,"[('Pasta', 1), ('Salmon', 10), ('Shrimp', 4)]",653.5,-37.8181822,144.9521435,0,8.963,13.581339
ORDB09691,2018-07-27,14:55:46,Breakfast,TP,"[('Salad', 7), ('Chicken', 3), ('Burger', 7)]",433.4,-37.8050226,144.9876635,0,10.579,14.3196328
ORDC01336,2018-08-21,15:36:20,Lunch,NS,"[('Fries', 3), ('Salad', 6), ('Chicken', 9)]",427.2,-37.8199519,144.9685132,0,8.596,14.0265814
ORDX07190,2018-12-24,19:49:51,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 1)]",62.5,-37.8051003,144.9493905,0,8.653,15.8029197
ORDY06377,2018-09-01,16:06:45,Breakfast,TP,"[('Salmon', 9), ('Shrimp', 9), ('Pasta', 5), ('Fish&Chips', 9)]",1307.5,-37.8154071,144.9587186,0,8.234,14.7427402
ORDY08948,2018-10-09,17:17:44,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 4), ('Pasta', 1)]",593.5,-37.8158525,144.9880066,1,9.683,14.1312084
ORDK00710,2018-05-26,12:43:56,Lunch,BK,"[('Fries', 2), ('Burger', 3), ('Salad', 6)]",782.5,-37.8250103,144.9495171,0,9.437,17.8387125
ORDY08125,2018-11-01,17:58:18,Dinner,bk,"[('Fish&Chips', 10), ('Salmon', 2)]",432.0,-37.8172457,144.9970901,0,10.419,14.2720068
ORDI00750,2018-08-17,15:36:20,Lunch,NS,"[('Fries', 4), ('Salad', 8), ('Burger', 8)]",475.5,-37.8173782,144.95609,0,8.855,14.5303773
ORDA09391,2018-26-06,13:44:47,Lunch,BK,"[('Chicken', 10), ('Burger', 4), ('Fries', 10), ('Salad', 6)]",667.2,-37.8253631,144.9846581,0,6.935,12.7623979
ORDK04538,2018-09-03,16:06:45,Dinner,BK,"[('Pasta', 8), ('Salmon', 7), ('Shrimp', 8)]",939.0,-37.8132619,144.9385342,1,9.849,16.9065335
ORDK07424,2018-03-19,10:32:06,Breakfast,BK,"[('Pancake', 10), ('Coffee', 8)]",302.5,-37.8131603,144.9516,0,8.531,13.3524912
ORDC06650,2018-12-09,19:19:26,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 3), ('Pasta', 5)]",350.5,-37.8205844,144.9484461,0,9.72,18.1898131
ORDI00827,2018-10-24,17:48:10,Dinner,tp,"[('Fish&Chips', 6), ('Pasta', 9), ('Salmon', 2)]",539.5,-37.8205257,144.9663989,0,8.854,15.0060944
ORDI04051,2018-02-07,09:10:59,Breakfast,NS,"[('Coffee', 10), ('Eggs', 5), ('Pancake', 9)]",403.25,-37.8135325,144.9609245,0,8.142,13.6578342
ORDB00721,2018-09-09,16:16:54,Dinner,TP,"[('Pasta', 2), ('Salmon', 9), ('Shrimp', 9), ('Fish&Chips', 10)]",1260.0,-37.7952931,144.9310355,0,11.811,17.2432266
ORDB02099,2018-03-20,10:32:06,Breakfast,TP,"[('Coffee', 6), ('Eggs', 4), ('Pancake', 6), ('Cereal', 6)]",404.5,-37.8098569,144.958443,0,8.813,11.7124771
ORDJ00053,2018-10-15,17:27:53,Dinner,ns,"[('Salmon', 9), ('Pasta', 6)]",534.0,-37.814678,144.9899876,0,9.908,13.6379308
ORDJ09440,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 9), ('Cereal', 2), ('Eggs', 6)]",392.25,-37.8121811,144.9578194,0,8.646,11.4100584
ORDB00689,2018-10-03,17:07:36,Breakfast,TP,"[('Pasta', 5), ('Fish&Chips', 9)]",452.5,-37.8086596,144.956616,0,9.059,12.7683997
ORDC00473,2018-09-18,16:37:10,Dinner,NS,"[('Fish&Chips', 6), ('Pasta', 1), ('Shrimp', 8), ('Salmon', 9)]",1038.5,-37.8079237,144.9492737,1,8.655,14.1708864
ORDC02196,2018-08-15,15:26:11,Lunch,NS,"[('Chicken', 3), ('Steak', 3), ('Burger', 4)]",355.0,-37.806367,144.9416549,1,9.373,14.7754839
ORDK07818,2018-01-03,08:00:00,Breakfast,BK,"[('Pancake', 4), ('Eggs', 4)]",185.0,-37.8020123,145.0202706,1,5.776,6.0250151
ORDJ07235,2018-01-08,08:10:08,Breakfast,TP,"[('Cereal', 3), ('Eggs', 2), ('Coffee', 2)]",122.0,-37.8076698,144.9734049,1,9.276,6.1518167
ORDC07234,2018-03-26,10:42:15,Breakfast,NS,"[('Eggs', 4), ('Cereal', 9)]",277.0,-37.8055339,144.9736387,0,6.826,11.790892
ORDI03979,2018-05-17,12:23:39,Lunch,tp,"[('Salad', 2), ('Fries', 10), ('Burger', 3), ('Chicken', 10)]",567.4,-37.799913,144.9515033,0,7.933,13.2456649
ORDZ06541,2018-09-01,15:56:37,Lunch,NS,"[('Burger', 9), ('Chicken', 5), ('Steak', 6)]",709.0,-37.8170244,144.9530683,0,10.83,16.56476
ORDJ06121,2018-10-09,17:17:44,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 7), ('Salmon', 6), ('Pasta', 1)]",950.5,37.8067673,144.9733776,0,9.374,13.8519579
ORDY07792,2018-10-10,17:17:44,Dinner,TP,"[('Salmon', 5), ('Pasta', 3), ('Fish&Chips', 8), ('Shrimp', 2)]",675.5,-37.8127237,144.951813,0,9.947,13.3278947
ORDZ06125,2018-03-27,10:42:15,Breakfast,NS,"[('Coffee', 7), ('Eggs', 10), ('Pancake', 10), ('Cereal', 9)]",704.0,-37.8210112,144.9552251,0,9.406,14.2858088
ORDB03399,2018-22-10,17:48:10,Dinner,TP,"[('Salmon', 2), ('Pasta', 4), ('Fish&Chips', 1), ('Shrimp', 7)]",605.0,-37.814128,144.938838,0,10.263,14.1284752
ORDZ09334,2018-10-01,16:57:27,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 6), ('Pasta', 8)]",606.0,-37.8214111,144.9456167,0,9.971,15.9854516
ORDZ09850,2018-22-02,09:41:24,Breakfast,NS,"[('Eggs', 5), ('Coffee', 6), ('Pancake', 5), ('Cereal', 10)]",486.25,-37.8085645,144.956672,0,7.98,12.9478533
ORDX02522,2018-10-18,17:38:01,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 6)]",251.0,-37.8036161,144.9541139,1,8.315,14.7651545
ORDI08683,2018-11-15,18:28:43,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 7), ('Shrimp', 3), ('Salmon', 4)]",1342.5,-37.8083056,144.9786866,0,7.551,13.3066275
ORDA04570,2018-09-01,16:06:45,Dinner,BK,"[('Shrimp', 6), ('Pasta', 1), ('Salmon', 2)]",433.5,-37.8155357,144.9582629,0,8.189,17.5637066
ORDC01325,2018-08-29,15:56:37,Lunch,NS,"[('Fries', 8), ('Burger', 2), ('Steak', 4), ('Chicken', 4)]",466.0,-37.8130158,144.9515381,0,8.569,14.2795042
ORDK05066,2018-08-22,15:46:28,Dinner,BK,"[('Burger', 8), ('Salad', 1), ('Steak', 1)]",310.2,-37.8187213,144.9681905,0,7.512,13.3578
ORDY01270,2018-10-18,17:38:01,Dinner,TP,"[('Pasta', 1), ('Salmon', 7), ('Fish&Chips', 4)]",454.5,-37.8187568,144.967071,0,7.564,12.2809739
ORDY07105,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 3), ('Chicken', 7)]",275.6,-37.8253428,144.9570314,0,8.088,13.0521878
ORDZ08024,08-02-2018,09:10:59,Breakfast,NS,"[('Coffee', 5), ('Pancake', 7), ('Eggs', 7), ('Cereal', 4)]",445.25,-37.821673,144.9811432,0,9.056,14.5471766
ORDZ03325,2018-12-26,19:49:51,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 3), ('Pasta', 6), ('Shrimp', 2)]",743.5,-37.8042345,145.0106878,0,10.17,15.9939086
ORDB08368,2018-08-07,15:16:03,Lunch,TP,"[('Burger', 3), ('Salad', 9)]",247.8,-37.8108099,145.0140735,0,12.321,14.9747886
ORDX06078,2018-01-03,08:00:00,Breakfast,BK,"[('Eggs', 4), ('Cereal', 4), ('Coffee', 4)]",609.6,-37.8134657,144.9408574,1,9.614,7.1292275
ORDX02597,2018-03-16,10:21:58,Breakfast,BK,"[('Pancake', 3), ('Cereal', 8), ('Coffee', 9), ('Eggs', 10)]",528.25,-37.8077318,144.9425723,0,9.589,14.8876431
ORDZ10075,2018-12-08,19:19:26,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 6), ('Eggs', 5), ('Pasta', 7)]",743.5,-37.8201146,144.9522794,0,9.43,17.2651047
ORDJ08818,07-06-2018,13:14:21,Lunch,TP,"[('Salad', 9), ('Steak', 5)]",379.8,-37.8036459,144.9490246,0,9.918,12.8681665
ORDX01524,2018-09-10,16:16:54,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 10), ('Salmon', 3), ('Shrimp', 5)]",703.0,37.8071804,144.996243,0,4.918,11.7725187
ORDJ04598,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 1), ('Salmon', 8)]",382.0,-37.8150052,144.9592995,0,13.751,17.3862993
ORDJ06361,2018-08-20,15:36:20,Lunch,TP,"[('Fries', 3), ('Salad', 10), ('Burger', 3), ('Shrimp', 3), ('Steak', 10)]",847.0,-37.8045376,144.9534528,0,9.549,12.8641588
ORDZ08877,2018-11-09,18:18:35,Dinner,NS,"[('Shrimp', 8), ('Salmon', 4), ('Pasta', 3)]",599.0,-37.803444,145.0109935,0,10.017,16.3954234
ORDJ00767,2018-12-09,19:19:26,Dinner,TP,"[('Pasta', 8), ('Salmon', 7), ('Shrimp', 1)]",561.0,37.8205844,144.9484461,0,8.895,14.7858527
ORDA10468,2018-07-15,14:25:21,Lunch,BK,"[('Steak', 5), ('Burger', 5)]",380.0,-37.8049263,144.9661339,0,7.315,15.6271337
ORDA02484,2018-03-07,10:01:41,Breakfast,BK,"[('Coffee', 9), ('Eggs', 8), ('Pancake', 10)]",486.0,-37.8160789,144.9829911,0,5.099,10.7770774
ORDY06212,2018-25-08,15:46:28,Lunch,TP,"[('Steak', 9), ('Fries', 5), ('Burger', 3), ('Salad', 6), ('Chicken', 6)]",853.2,-37.8238015,144.9475135,0,8.744,13.130269
ORDC02029,2018-02-25,09:41:24,Breakfast,NS,"[('Eggs', 3), ('Pancake', 7), ('Coffee', 4)]",265.75,-37.8197255,144.9792496,1,8.627,15.3032795
ORDZ10736,2018-11-16,18:38:52,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 5)]",415.0,-37.8065642,144.9474374,1,8.725,15.3609275
ORDZ08605,2018-03-28,10:52:23,Breakfast,NS,"[('Cereal', 5), ('Coffee', 6), ('Pancake', 1)]",174.25,-37.8129664,144.9634303,0,7.852,12.3007903
ORDY10580,2018-09-04,16:06:45,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 5)]",345.0,-37.799758,144.9491694,1,10.321,14.0592308
ORDZ10164,2018-01-24,08:40:33,Breakfast,NS,"[('Eggs', 7), ('Pancake', 2), ('Steak', 7)]",255.0,-37.8180463,144.9669209,0,8.408,13.2708069
ORDY02336,2018-02-14,09:21:07,Lunch,TP,"[('Pancake', 1), ('Eggs', 4), ('Coffee', 1), ('Cereal', 1)]",140.75,-37.8064508,144.9594605,0,8.963,11.5916957
ORDZ08292,2018-09-01,16:06:45,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 10), ('Shrimp', 2), ('Pasta', 5)]",718.5,-37.814997,144.9601523,0,8.326,16.5668589
ORDZ09550,2018-10-28,17:58:18,Dinner,NS,"[('Pasta', 1), ('Salmon', 4), ('Fish&Chips', 3)]",296.5,-37.8088724,144.9486259,0,8.808,16.6806141
ORDI01810,2018-12-28,20:00:00,Dinner,NS,"[('Shrimp', 9), ('Salmon', 2), ('Fish&Chips', 5)]",743.0,-37.811828,144.9715977,0,7.506,13.3884996
ORDX04230,2018-05-17,12:23:39,Lunch,BK,"[('Salad', 1), ('Burger', 5)]",172.2,-37.8070046,145.0037858,0,4.18,9.5840803
ORDK04673,2018-07-28,14:55:46,Lunch,BK,"[('Pancake', 3), ('Chicken', 5), ('Burger', 3), ('Steak', 5), ('Salad', 9)]",668.8,-37.8238129,144.9837011,0,6.771,14.8232755
ORDX11026,2018-08-20,15:36:20,Lunch,BK,"[('Salad', 6), ('Chicken', 6), ('Fries', 4)]",343.2,-37.8035112,144.950603,0,8.665,14.6937356
ORDA06295,2018-10-08,17:17:44,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 5), ('Shrimp', 8), ('Pasta', 5)]",371.2,-37.8146754,144.9577519,0,8.177,14.9113264
ORDI04132,2018-11-09,18:18:35,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 8), ('Shrimp', 6), ('Salmon', 5)]",974.0,-37.8196932,145.0106718,0,11.078,17.0292444
ORDA05646,2018-03-31,10:52:23,Breakfast,BK,"[('Pancake', 6), ('Salad', 10), ('Eggs', 6), ('Cereal', 6)]",478.5,-37.8187308,144.9714369,0,7.417,14.4599505
ORDB01818,2018-12-04,19:09:17,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 1), ('Salmon', 8), ('Pasta', 2)]",634.0,-37.8054568,144.9333354,0,11.105,14.8827072
ORDJ08777,2018-03-25,10:42:15,Breakfast,TP,"[('Coffee', 2), ('Eggs', 1), ('Pancake', 6)]",182.5,37.8108447,144.998186,0,10.83,14.3797983
ORDY10842,2018-02-16,09:31:16,Breakfast,TP,"[('Coffee', 9), ('Pancake', 1), ('Eggs', 2)]",135.75,37.7997418,144.9461076,0,10.554,13.2457991
ORDC00125,2018-08-12,15:26:11,Lunch,NS,"[('Burger', 6), ('Salad', 7), ('Fries', 10), ('Chicken', 10)]",746.4,-37.8029746,144.9649863,0,6.815,13.9266279
ORDC10509,2018-02-27,09:51:32,Breakfast,NS,"[('Pancake', 1), ('Eggs', 2), ('Coffee', 8), ('Cereal', 9)]",317.25,-37.7992369,144.9504122,0,8.081,12.9670012
ORDB06491,2018-05-18,12:33:48,Lunch,TP,"[('Burger', 8), ('Chicken', 7), ('Salad', 8)]",609.6,-37.8191448,144.9974376,0,10.452,13.3364804
ORDI05888,2018-03-24,10:42:15,Breakfast,NS,"[('Eggs', 4), ('Cereal', 8), ('Pancake', 1)]",280.25,-37.8178148,144.9746359,0,12.785,15.1519174
ORDB01891,2018-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8180076,144.9472038,1,9.282,14.5489871
ORDA04203,2018-12-11,19:19:26,Dinner,BK,"[('Pasta', 1), ('Salmon', 4)]",191.5,-37.8095716,144.9725962,0,6.719,13.2749805
ORDJ08058,2018-10-08,17:17:44,Lunch,TP,"[('Fish&Chips', 7), ('Salmon', 2), ('Shrimp', 5)]",597.0,-37.8116934,144.9565734,0,8.652,13.0471987
ORDX06523,2018-05-29,12:54:05,Lunch,BK,"[('Salad', 10), ('Fries', 6), ('Burger', 2), ('Chicken', 2), ('Steak', 9)]",775.0,-37.8179635,144.9508132,0,8.923,14.9658635
ORDY02930,2018-01-25,08:40:33,Breakfast,TP,"[('Pancake', 5), ('Cereal', 3), ('Eggs', 9)]",382.25,-37.8107471,144.9636534,0,8.517,11.5296645
ORDA06226,2018-04-27,11:53:14,Breakfast,BK,"[('Cereal', 2), ('Pancake', 3), ('Coffee', 4)]",311.0,-37.7999791,144.9944009,0,5.724,10.2374752
ORDA03217,2018-09-19,16:37:10,Dinner,BK,"[('Shrimp', 6), ('Pancake', 3), ('Fish&Chips', 1)]",482.0,-37.813636,144.9558758,0,8.283,15.4148752
ORDI02058,2018-05-30,12:54:05,Dinner,NS,"[('Fries', 6), ('Steak', 3)]",207.0,-37.8188308,144.968291,0,8.492,14.237703
ORDB04223,2018-02-12,09:21:07,Breakfast,ns,"[('Eggs', 10), ('Cereal', 6), ('Coffee', 4), ('Pancake', 4)]",473.0,-37.8159533,144.9725343,0,8.22,10.8301682
ORDK04364,2018-05-15,12:23:39,Lunch,BK,"[('Steak', 5), ('Fries', 1), ('Burger', 4), ('Salad', 9)]",515.8,-37.8024871,145.0051415,0,5.314,11.3709366
ORDX06206,2018-02-14,09:21:07,Lunch,BK,"[('Eggs', 10), ('Pancake', 10), ('Cereal', 4), ('Coffee', 7)]",599.0,-37.8262921,144.9860162,0,7.415,12.5503623
ORDZ07214,2018-10-10,17:17:44,Lunch,NS,"[('Salmon', 7), ('Shrimp', 4)]",503.0,-37.8116493,144.9528672,0,8.508,13.8076193
ORDK06541,2018-08-13,15:26:11,Breakfast,BK,"[('Burger', 7), ('Fries', 3), ('Chicken', 2), ('Steak', 6)]",587.0,-37.799783,144.9633493,0,8.141,14.2068749
ORDY07490,2018-04-09,11:12:40,Breakfast,TP,"[('Coffee', 2), ('Eggs', 8)]",373.0,-37.8114087,144.9749462,0,8.854,11.8912413
ORDB03998,2018-09-07,16:16:54,Dinner,TP,"[('Salmon', 1), ('Shrimp', 5)]",311.0,-37.8205622,144.9767228,0,8.771,13.6794589
ORDK07907,2018-06-29,13:54:55,Lunch,NS,"[('Salad', 10), ('Fries', 8), ('Chicken', 8)]",524.0,-37.8267979,144.9822176,0,8.306,13.807231
ORDK03316,2018-11-24,18:49:00,Dinner,BK,"[('Shrimp', 7), ('Salmon', 7), ('Pasta', 3), ('Fish&Chips', 4)]",887.5,-37.8100359,144.9515793,0,8.639,18.0525117
ORDA07371,2018-09-28,16:57:27,Dinner,BK,"[('Fish&Chips', 9), ('Coffee', 5)]",585.0,-37.800189,144.9486888,0,8.999,15.8365529
ORDC00622,2018-07-01,13:54:55,Lunch,NS,"[('Salad', 5), ('Chicken', 6), ('Fries', 7), ('Steak', 2), ('Burger', 3)]",284.25,-37.8047649,144.9326798,0,10.122,17.7542204
ORDX09054,2018-12-04,19:09:17,Dinner,BK,"[('Fish&Chips', 10), ('Salmon', 8), ('Pasta', 4)]",788.0,-37.815713,144.9687988,0,7.303,14.0685258
ORDI08505,2018-04-11,11:12:40,Breakfast,NS,"[('Pancake', 9), ('Eggs', 9), ('Cereal', 2)]",458.25,-37.8030255,144.9488558,1,8.336,13.3811107
ORDJ06312,2018-07-24,14:45:38,Lunch,tp,"[('Burger', 6), ('Fries', 4)]",234.0,-37.8176728,144.969795,0,7.901,11.9559498
ORDA02372,2018-13-09,16:27:02,Dinner,BK,"[('Shrimp', 3), ('Pasta', 1), ('Fish&Chips', 8)]",469.5,-37.8148102,144.935247,0,10.243,17.0763405
ORDB05045,2018-03-17,10:21:58,Breakfast,bk,"[('Coffee', 2), ('Cereal', 2)]",57.0,-37.8187991,144.9573256,0,8.072,12.3486631
ORDA07462,2018-11-03,18:08:27,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 10), ('Salmon', 1)]",638.5,-37.8065065,144.9776081,0,6.344,15.7421428
ORDI06568,2018-12-05,19:09:17,Dinner,bk,"[('Shrimp', 9), ('Fish&Chips', 7), ('Salmon', 4)]",895.0,-37.8188994,144.9549157,0,9.12,14.9448066
ORDJ06167,2018-11-23,18:49:00,Dinner,TP,"[('Pasta', 6), ('Cereal', 6)]",489.0,-37.8133427,144.9583791,0,8.513,12.7315606
ORDI07489,2018-08-21,15:36:20,Lunch,NS,"[('Chicken', 1), ('Salad', 3), ('Burger', 2), ('Steak', 9), ('Fries', 5)]",610.6,-37.8200944,144.9804962,0,9.627,15.4121919
