order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ03556,2018-05-19,12:33:48,Lunch,NS,"[('Burger', 9), ('Salad', 1), ('Steak', 8), ('Fries', 6)]",728.2,-37.8038253,144.9562081,0,7.736000000000001,15.388824599999998
ORDZ08086,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 9), ('Fish&Chips', 4)]",509.0,-37.8065273,144.9487655,0,8.632,14.6006568
ORDY02583,2018-02-11,09:21:07,Breakfast,TP,"[('Eggs', 1), ('Cereal', 6)]",148.0,-37.8111324,144.9699786,0,8.767999999999999,13.594397599999999
ORDC03023,2018-12-26,19:49:51,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 9), ('Shrimp', 6), ('Pasta', 10)]",1242.0,-37.8042708,145.01116059999998,0,10.127,15.4826693
ORDA03629,2018-06-15,13:24:30,Lunch,BK,"[('Fries', 7), ('Salad', 7), ('Burger', 4), ('Chicken', 4), ('Steak', 3)]",591.4,-37.813499900000004,144.9655868,0,7.497000000000001,13.3091218
ORDY00648,2018-12-27,20:00:00,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 4), ('Salmon', 3)]",548.0,-37.81225379999999,144.93866359999998,0,10.345,14.052868799999999
ORDB06079,2018-03-07,10:01:41,Breakfast,TP,"[('Eggs', 8), ('Coffee', 1)]",183.5,-37.7989322,144.944273,0,10.792,12.535262800000002
ORDC03549,2018-10-05,17:07:36,Dinner,NS,"[('Shrimp', 7), ('Salmon', 9), ('Pasta', 9), ('Fish&Chips', 5)]",1169.5,-37.8121116,144.9553051,0,8.216000000000001,14.270052800000002
ORDI04285,2018-10-23,17:48:10,Dinner,NS,"[('Salmon', 10), ('Shrimp', 9), ('Fish&Chips', 4)]",1036.0,-37.8131046,144.938555,0,9.764,15.9970881
ORDI04445,2018-08-27,15:56:37,Lunch,NS,"[('Salad', 4), ('Fries', 8), ('Chicken', 9)]",452.8,-37.819027899999995,144.95433799999998,0,9.171,14.689357999999999
ORDY03120,2018-09-02,16:06:45,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 6), ('Shrimp', 10), ('Pasta', 3)]",1218.5,-37.8126652,144.9687843,0,8.488999999999999,14.3938177
ORDA08017,2018-06-07,13:14:21,Lunch,BK,"[('Chicken', 6), ('Burger', 1)]",223.0,-37.806158200000006,144.9516719,0,8.517000000000001,14.440465300000001
ORDI01501,2018-04-01,10:52:23,Breakfast,NS,"[('Coffee', 7), ('Cereal', 8)]",220.5,-37.8194643,144.97919430000002,0,9.507,16.6668737
ORDB01633,2018-11-09,18:18:35,Dinner,TP,"[('Salmon', 5), ('Pasta', 5), ('Fish&Chips', 6)]",552.5,-37.8122321,144.9898339,0,9.967,13.8138992
ORDK04179,2018-10-05,17:07:36,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 6), ('Pasta', 9)]",835.5,-37.8179092,144.954252,0,8.65,15.7940064
ORDC07648,2018-09-12,16:27:02,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 2), ('Pasta', 1), ('Shrimp', 5)]",695.5,-37.806754299999994,144.94142309999998,0,9.452,15.4902391
ORDK08465,2018-11-25,18:49:00,Dinner,BK,"[('Shrimp', 4), ('Salmon', 3), ('Pasta', 7)]",531.5,-37.8087794,144.9828008,0,5.687,14.457771300000001
ORDC08082,2018-02-16,09:31:16,Breakfast,NS,"[('Eggs', 7), ('Cereal', 2), ('Pancake', 3)]",268.75,-37.801815500000004,144.945695,0,8.508,13.507902300000001
ORDC00016,2018-06-29,13:54:55,Lunch,NS,"[('Fries', 5), ('Salad', 1), ('Burger', 4), ('Chicken', 4)]",329.2,-37.8272523,144.9845107,0,9.642000000000001,15.476026500000001
ORDC08536,2018-03-31,10:52:23,Breakfast,NS,"[('Cereal', 4), ('Eggs', 9)]",282.0,-37.8121452,144.96289019999998,0,7.797000000000001,14.895424499999999
ORDJ04820,2018-07-07,14:05:04,Lunch,TP,"[('Fries', 10), ('Steak', 2), ('Chicken', 5)]",370.0,-37.819497999999996,144.960084,0,7.711,12.8815329
ORDJ03361,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 9), ('Steak', 4)]",288.0,-37.8115054,144.9729388,0,8.834,13.789766
ORDI02310,2018-12-25,19:49:51,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 6)]",265.0,-37.815825399999994,145.01009069999998,0,10.909,16.9826299
ORDC00191,2018-04-20,11:32:57,Breakfast,NS,"[('Eggs', 8), ('Coffee', 10), ('Pancake', 1), ('Cereal', 10)]",485.25,-37.8174616,144.9527164,0,9.042,14.510297099999999
ORDJ09966,2018-02-21,09:41:24,Breakfast,TP,"[('Eggs', 9), ('Coffee', 9)]",265.5,-37.8049857,144.99567919999998,0,11.148,13.797159200000001
ORDI07886,2018-07-25,14:45:38,Lunch,NS,"[('Chicken', 10), ('Fries', 1), ('Salad', 7)]",452.4,-37.8223333,144.97554069999998,0,9.132,14.7111954
ORDC08083,2018-05-03,12:03:22,Lunch,NS,"[('Chicken', 8), ('Fries', 3), ('Steak', 8), ('Salad', 8), ('Burger', 2)]",851.6,-37.8204191,144.926592,0,11.492,17.156216
ORDI03213,2018-10-26,17:48:10,Dinner,NS,"[('Pasta', 3), ('Salmon', 7), ('Shrimp', 4)]",585.5,-37.820401600000004,144.98268080000003,0,9.092,14.9026699
ORDC09804,2018-07-31,14:55:46,Lunch,NS,"[('Steak', 5), ('Chicken', 7)]",449.0,-37.8153034,144.9339652,0,10.248,16.1374091
ORDZ01905,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 9), ('Pancake', 3), ('Coffee', 3), ('Cereal', 2)]",335.25,-37.81770039999999,144.9747351,1,8.167,6.4694892
ORDZ01300,2018-12-13,19:29:34,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 7), ('Pasta', 10)]",702.0,-37.818645000000004,144.9683478,0,8.44,14.4935555
ORDC09662,2018-09-25,16:47:19,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 10), ('Shrimp', 8)]",809.5,-37.823461,144.9786593,0,8.923,14.2293577
ORDX06757,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 2), ('Coffee', 8), ('Eggs', 4), ('Cereal', 7)]",343.5,-37.812150700000004,144.96228469999997,0,7.651,13.1538233
ORDZ06019,2018-08-05,15:05:54,Lunch,NS,"[('Salad', 1), ('Steak', 6), ('Burger', 7), ('Fries', 10), ('Chicken', 3)]",720.2,-37.8030948,144.9494928,0,8.279,15.339496300000002
ORDA03755,2018-05-08,12:13:31,Lunch,BK,"[('Burger', 8), ('Fries', 10), ('Steak', 4)]",548.0,-37.8129602,144.94745980000002,0,9.744,15.654722
ORDZ06138,2018-05-01,11:53:14,Breakfast,NS,"[('Eggs', 2), ('Coffee', 7), ('Pancake', 3)]",169.25,-37.8088781,144.9500705,0,8.667,13.966979
ORDB07907,2018-06-10,13:14:21,Lunch,TP,"[('Salad', 6), ('Chicken', 1), ('Steak', 5), ('Fries', 6), ('Burger', 6)]",618.2,-37.826265500000005,144.9784469,0,8.613,13.498752800000002
ORDX06718,2018-06-27,13:54:55,Lunch,BK,"[('Salad', 10), ('Steak', 5), ('Chicken', 1), ('Fries', 8), ('Burger', 3)]",618.0,-37.8041355,144.9177199,0,11.617,17.4438253
ORDJ05394,2018-05-09,12:13:31,Lunch,TP,"[('Burger', 4), ('Fries', 3), ('Salad', 1), ('Steak', 2)]",267.2,-37.8010755,144.9639306,0,9.634,12.599642999999999
ORDA04793,2018-10-16,17:27:53,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 3)]",152.5,-37.8234562,144.9949336,0,5.765,12.501817599999999
ORDK01810,2018-02-17,09:31:16,Breakfast,BK,"[('Pancake', 7), ('Cereal', 2)]",211.75,-37.826274100000006,144.98576540000002,0,6.746,13.9331436
ORDX06627,2018-01-17,08:30:25,Breakfast,BK,"[('Pancake', 6), ('Cereal', 1), ('Eggs', 7)]",320.5,-37.8064151,144.9560738,1,8.094,6.2157525
ORDA03762,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 10), ('Pancake', 1)]",244.25,-37.8199658,144.9550517,0,8.606,16.0187721
ORDY05178,2018-04-08,11:12:40,Breakfast,TP,"[('Eggs', 4), ('Pancake', 5), ('Cereal', 6)]",335.25,-37.8080366,144.9689175,0,9.109,12.8571674
ORDZ00476,2018-11-14,18:28:43,Dinner,NS,"[('Pasta', 8), ('Shrimp', 1), ('Salmon', 7)]",561.0,-37.8196346,144.98499569999998,0,9.081,15.1437587
ORDX01043,2018-08-29,15:56:37,Lunch,BK,"[('Chicken', 1), ('Salad', 10), ('Fries', 7), ('Steak', 7)]",603.0,-37.82054829999999,144.9540667,0,8.698,14.7623075
ORDY10937,2018-07-29,14:55:46,Lunch,TP,"[('Burger', 10), ('Salad', 7), ('Chicken', 5)]",590.4,-37.8173887,144.9674374,0,7.747000000000001,12.986180099999999
ORDZ06594,2018-04-15,11:22:49,Breakfast,NS,"[('Cereal', 4), ('Pancake', 1), ('Eggs', 10)]",328.25,-37.8070706,144.97126619999997,0,6.898,13.694194
ORDK01647,2018-09-09,16:16:54,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 10)]",405.0,-37.8230006,144.9550492,0,8.744,18.5038601
ORDZ00759,2018-03-02,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Eggs', 3)]",111.0,-37.8144896,144.9660863,0,7.9639999999999995,12.5501633
ORDZ04904,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 1), ('Burger', 7), ('Fries', 6), ('Steak', 7)]",636.0,-37.8225205,144.9555842,0,9.545,15.5956096
ORDB04139,2018-11-30,18:59:09,Dinner,TP,"[('Shrimp', 10), ('Pasta', 1), ('Salmon', 8)]",895.5,-37.8026132,145.0024608,0,11.895,15.9464018
ORDK09466,2018-10-26,17:48:10,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 9)]",597.5,-37.8067615,144.9979966,0,4.648,11.2438645
ORDI05451,2018-04-03,11:02:32,Breakfast,NS,"[('Pancake', 7), ('Coffee', 9), ('Cereal', 7)]",384.25,-37.8124603,144.9880446,0,8.749,13.7893536
ORDJ01763,2018-07-07,14:05:04,Lunch,TP,"[('Steak', 4), ('Salad', 3), ('Chicken', 4)]",359.6,-37.818228600000005,144.9645541,0,7.58,12.144200699999999
ORDC11018,2018-10-12,17:27:53,Dinner,NS,"[('Shrimp', 3), ('Salmon', 4), ('Pasta', 2), ('Fish&Chips', 1)]",416.0,-37.8086535,144.9443381,0,9.283,15.884082199999998
ORDY03696,2018-02-11,09:21:07,Breakfast,TP,"[('Eggs', 4), ('Cereal', 6), ('Coffee', 10), ('Pancake', 3)]",361.75,-37.816199100000006,144.9763844,0,8.559,12.7170369
ORDX04320,2018-03-14,10:21:58,Breakfast,BK,"[('Eggs', 6), ('Pancake', 7)]",301.75,-37.8211305,144.98338230000002,0,6.59,11.483140800000001
ORDB05748,2018-02-11,09:21:07,Breakfast,TP,"[('Coffee', 2), ('Eggs', 2), ('Pancake', 7), ('Cereal', 10)]",438.75,-37.8111718,144.9675094,0,8.634,12.933549699999999
ORDZ09800,2018-02-09,09:10:59,Breakfast,NS,"[('Coffee', 6), ('Cereal', 8), ('Pancake', 4), ('Eggs', 6)]",442.0,-37.8007415,144.95861010000002,0,7.23,12.4558119
ORDK04289,2018-07-29,14:55:46,Lunch,BK,"[('Chicken', 8), ('Salad', 9), ('Steak', 7), ('Burger', 7)]",942.8,-37.814868700000005,144.9663033,0,7.561,15.745107699999998
ORDA10983,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 9)]",693.0,-37.8223355,144.94744440000002,0,9.304,16.2649298
ORDK01783,2018-07-11,14:15:12,Lunch,BK,"[('Fries', 6), ('Salad', 6)]",175.2,-37.8009998,144.97232350000002,0,7.314,13.4232055
ORDZ04935,2018-05-20,12:33:48,Lunch,NS,"[('Fries', 7), ('Salad', 9), ('Burger', 1)]",269.8,-37.8097671,144.9926624,0,8.81,16.146743700000002
ORDK01558,2018-01-09,08:10:08,Breakfast,BK,"[('Eggs', 2), ('Cereal', 9)]",233.0,-37.8206025,145.00401409999998,1,4.699,4.620799400000001
ORDX02268,2018-06-14,13:24:30,Lunch,BK,"[('Burger', 8), ('Fries', 6), ('Chicken', 3)]",416.0,-37.799163899999996,144.96774380000002,0,7.85,13.5290842
ORDZ09157,2018-01-07,08:10:08,Breakfast,NS,"[('Coffee', 7), ('Eggs', 2), ('Pancake', 1)]",120.75,-37.8122119,144.9370288,1,10.127,8.320276
ORDI00789,2018-09-11,16:27:02,Dinner,NS,"[('Salmon', 4), ('Pasta', 1), ('Fish&Chips', 4), ('Shrimp', 1)]",385.5,-37.8079843,144.96887230000002,0,6.933,12.77126
ORDA01326,2018-09-03,16:06:45,Dinner,BK,"[('Pasta', 4), ('Shrimp', 3), ('Salmon', 8), ('Fish&Chips', 7)]",845.0,-37.8112151,144.9730847,0,6.777,13.5123375
ORDI08763,2018-02-07,09:10:59,Breakfast,NS,"[('Pancake', 6), ('Cereal', 3)]",208.5,-37.8230778,144.9378628,0,10.704,15.556119099999998
ORDY07133,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 1), ('Pasta', 7), ('Salmon', 9)]",812.5,-37.805172999999996,144.9450317,0,10.066,14.4369514
ORDC03037,2018-10-04,17:07:36,Dinner,NS,"[('Salmon', 6), ('Shrimp', 1)]",300.0,-37.8189252,144.9957258,0,9.834,15.766388199999998
ORDK08958,2018-09-09,16:16:54,Dinner,BK,"[('Shrimp', 4), ('Pasta', 4), ('Fish&Chips', 4), ('Salmon', 9)]",835.0,-37.8064151,144.98346930000002,0,5.91,15.2817201
ORDX01513,2018-05-25,12:43:56,Lunch,BK,"[('Fries', 6), ('Chicken', 1), ('Steak', 9), ('Burger', 2), ('Salad', 4)]",639.8,-37.7980831,144.9875429,0,6.412000000000001,12.1595822
ORDI07389,2018-09-29,16:57:27,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 10), ('Shrimp', 10)]",850.0,-37.8073472,144.9781648,0,7.396,14.8474611
ORDZ08359,2018-12-13,19:29:34,Dinner,NS,"[('Salmon', 6), ('Pasta', 7), ('Fish&Chips', 2), ('Shrimp', 4)]",724.5,-37.8154182,144.99168269999998,0,9.283,15.109685
ORDA02970,2018-05-15,12:23:39,Lunch,BK,"[('Salad', 7), ('Fries', 2), ('Chicken', 1), ('Burger', 3), ('Steak', 7)]",584.4,-37.8192664,144.9604742,0,8.085,13.506656
ORDJ08745,2018-11-22,18:49:00,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 7), ('Salmon', 3)]",420.5,-37.811111,144.9733727,0,8.892000000000001,12.9531849
ORDI03593,2018-02-06,09:10:59,Breakfast,NS,"[('Cereal', 1), ('Eggs', 10), ('Pancake', 4)]",338.0,-37.7990439,144.97833459999998,0,6.983,12.1252306
ORDJ03000,2018-11-29,18:59:09,Dinner,TP,"[('Shrimp', 1), ('Pasta', 1), ('Salmon', 6)]",327.5,-37.8350501,144.961502,0,9.232000000000001,13.449926699999999
ORDI01050,2018-04-12,11:22:49,Breakfast,NS,"[('Eggs', 3), ('Coffee', 8)]",126.0,-37.7998329,144.93173000000002,0,9.749,15.220437200000001
ORDJ10947,2018-07-13,14:25:21,Lunch,TP,"[('Salad', 1), ('Burger', 4)]",141.2,-37.81632329999999,145.00858080000003,0,11.595999999999998,14.6426093
ORDJ00756,2018-04-16,11:22:49,Breakfast,TP,"[('Cereal', 7), ('Eggs', 4)]",235.0,-37.8135706,144.9573567,0,8.426,10.924800900000001
ORDI00043,2018-10-05,17:07:36,Dinner,NS,"[('Salmon', 7), ('Pasta', 4), ('Shrimp', 3)]",559.0,-37.808112,144.9567149,0,7.977,14.0423764
ORDI04799,2018-06-09,13:14:21,Lunch,NS,"[('Salad', 8), ('Burger', 10), ('Steak', 9), ('Chicken', 3)]",948.6,-37.820086700000004,144.9584,0,9.106,17.182822899999998
ORDI08796,2018-12-30,20:00:00,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 5), ('Shrimp', 5), ('Pasta', 7)]",883.5,-37.7985859,145.0066298,0,9.804,17.9566829
ORDA06565,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 6), ('Steak', 8), ('Fries', 9), ('Chicken', 7), ('Burger', 4)]",919.2,-37.8127899,144.9398626,0,9.726,15.646747699999999
ORDC05796,2018-03-13,10:21:58,Breakfast,NS,"[('Coffee', 3), ('Eggs', 6), ('Cereal', 6)]",280.5,-37.810212299999996,144.9807122,0,7.905,12.802890199999998
ORDX09428,2018-06-30,13:54:55,Lunch,BK,"[('Fries', 3), ('Steak', 2), ('Burger', 5), ('Salad', 7)]",401.4,-37.810713,144.938994,0,9.817,18.4051807
ORDB10087,2018-06-04,13:04:13,Lunch,TP,"[('Burger', 8), ('Steak', 4), ('Salad', 2)]",462.4,-37.8203815,144.9708427,0,7.815,11.2360734
ORDX00874,2018-02-16,09:31:16,Breakfast,BK,"[('Cereal', 10), ('Eggs', 4)]",298.0,-37.7997369,144.94606330000002,0,9.25,14.5552875
ORDB06031,2018-03-20,10:32:06,Breakfast,TP,"[('Coffee', 10), ('Pancake', 8), ('Eggs', 6), ('Cereal', 10)]",611.0,-37.8097055,144.9596272,0,8.722000000000001,12.4108856
ORDK03558,2018-01-27,08:50:42,Breakfast,BK,"[('Coffee', 5), ('Eggs', 5), ('Cereal', 4), ('Pancake', 10)]",474.0,-37.7993265,144.9631099,0,8.191,15.701457699999999
ORDA08503,2018-05-16,12:23:39,Lunch,BK,"[('Salad', 8), ('Steak', 1), ('Chicken', 2), ('Burger', 8), ('Fries', 6)]",566.6,-37.80801760000001,144.9709312,0,6.936,12.9183315
ORDC00607,2018-09-30,16:57:27,Dinner,NS,"[('Salmon', 3), ('Pasta', 10)]",398.0,-37.814487400000004,144.94306699999999,0,9.443999999999999,17.2356176
ORDK00254,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 2), ('Eggs', 5), ('Coffee', 9), ('Cereal', 6)]",352.0,-37.817335899999996,144.9915902,0,5.597,13.0811856
ORDY05087,2018-12-23,19:49:51,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 5)]",452.5,-37.818581200000004,145.00491269999998,0,11.061,16.1055907
ORDC07382,2018-02-26,09:51:32,Breakfast,NS,"[('Cereal', 10), ('Pancake', 5)]",331.25,-37.8128953,144.99553600000002,0,9.359,14.166548800000001
ORDZ03703,2018-05-09,12:13:31,Lunch,NS,"[('Burger', 10), ('Salad', 8), ('Chicken', 3), ('Steak', 5)]",768.6,-37.8173884,144.989896,0,9.214,14.4027715
ORDK03050,2018-10-11,17:17:44,Dinner,BK,"[('Salmon', 10), ('Shrimp', 9), ('Fish&Chips', 8)]",1176.0,-37.822442200000005,144.97184030000003,0,7.784,14.612673999999998
ORDK00535,2018-11-16,18:38:52,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 1)]",124.0,-37.821333,144.9834794,0,6.475,13.532002800000003
ORDC07736,2018-02-07,09:10:59,Breakfast,NS,"[('Cereal', 10), ('Coffee', 6), ('Eggs', 2), ('Pancake', 8)]",493.0,-37.808290299999996,144.97854089999998,0,7.537999999999999,12.975433800000001
ORDX03676,2018-02-07,09:10:59,Breakfast,BK,"[('Pancake', 8), ('Cereal', 10)]",404.0,-37.8121119,144.9778596,0,6.4239999999999995,11.936000300000002
ORDK01157,2018-01-01,08:00:00,Breakfast,BK,"[('Eggs', 8), ('Coffee', 5), ('Pancake', 2), ('Cereal', 5)]",367.0,-37.8044679,144.93885880000002,1,10.037,7.2873866
ORDY10316,2018-09-14,16:27:02,Dinner,TP,"[('Shrimp', 6), ('Salmon', 6)]",570.0,-37.810601299999995,144.92830669999998,0,11.345999999999998,15.5332318
ORDZ06398,2018-04-03,11:02:32,Breakfast,NS,"[('Eggs', 6), ('Cereal', 6), ('Pancake', 3), ('Coffee', 4)]",360.75,-37.8124603,144.9880446,0,8.749,13.678742499999998
ORDZ07490,2018-08-23,15:46:28,Lunch,NS,"[('Chicken', 8), ('Steak', 1), ('Salad', 6), ('Fries', 6), ('Burger', 5)]",631.2,-37.814246000000004,144.9352781,0,10.125,15.845396300000003
ORDA06042,2018-05-06,12:03:22,Lunch,BK,"[('Chicken', 8), ('Steak', 9), ('Fries', 6)]",733.0,-37.8081247,144.9344576,0,10.419,18.529535600000003
ORDJ00121,2018-05-30,12:54:05,Lunch,TP,"[('Burger', 10), ('Chicken', 4), ('Salad', 8), ('Steak', 6), ('Fries', 4)]",893.6,-37.822891,144.9364294,0,9.871,13.3150323
ORDC01620,2018-09-21,16:37:10,Dinner,NS,"[('Shrimp', 4), ('Pasta', 6), ('Fish&Chips', 7)]",626.0,-37.800027899999996,144.97044330000003,0,6.167000000000001,12.5399568
ORDZ04878,2018-01-22,08:40:33,Breakfast,NS,"[('Coffee', 6), ('Eggs', 7), ('Pancake', 1), ('Cereal', 5)]",328.25,-37.8149517,144.9574841,0,8.46,12.8674078
ORDY03250,2018-05-07,12:03:22,Lunch,TP,"[('Fries', 5), ('Steak', 8), ('Chicken', 6), ('Burger', 9)]",891.0,-37.8008187,144.948584,0,10.254000000000001,13.7760305
