order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB07094,2018-12-20,19:39:43,Dinner,TP,"[('Pasta', 2), ('Salmon', 10), ('Fish&Chips', 7), ('Shrimp', 10)]",1250.0,-37.821141600000004,144.9551161,0,8.174,12.8238171
ORDI06072,2018-01-03,08:00:00,Breakfast,NS,"[('Eggs', 10), ('Coffee', 5), ('Pancake', 7)]",427.25,-37.802012299999994,145.0202706,1,11.125,6.744907780674902
ORDK08485,2018-12-20,19:39:43,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 1), ('Salmon', 6), ('Shrimp', 5)]",578.5,-37.8132275,144.9334583,0,11.176,18.256633100000002
ORDY06150,2018-12-06,19:09:17,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 3), ('Salmon', 2)]",409.5,-37.815569399999994,144.9666736,0,7.964,11.93828
ORDZ00451,2018-04-12,11:22:49,Breakfast,NS,"[('Coffee', 5), ('Eggs', 5), ('Pancake', 8)]",341.5,-37.801993599999996,144.9443023,0,8.698,13.5605831
ORDJ02831,2018-04-18,11:32:57,Breakfast,TP,"[('Coffee', 5), ('Pancake', 2), ('Eggs', 4), ('Cereal', 10)]",384.0,-37.804658399999994,144.98881540000002,0,10.531,13.322769699999998
ORDJ08994,2018-12-30,20:00:00,Dinner,TP,"[('Shrimp', 6), ('Salmon', 9), ('Pasta', 10), ('Fish&Chips', 4)]",1108.0,-37.815822499999996,144.9374581,0,10.418,15.6581082
ORDY05048,2018-06-21,13:34:38,Lunch,TP,"[('Steak', 3), ('Chicken', 4), ('Fries', 1), ('Burger', 2)]",337.0,-37.799119299999994,145.0015646,0,12.488,15.159193300000002
ORDX10052,2018-08-07,15:16:03,Lunch,BK,"[('Burger', 2), ('Steak', 3), ('Chicken', 1)]",229.0,-37.802757299999996,144.9468318,0,8.978,15.094762
ORDK06330,2018-10-07,17:17:44,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 8)]",993.0,-37.822584,144.9610415,0,8.346,17.7961313
ORDI05795,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 10), ('Pancake', 2)]",123.5,-37.818269,144.95377130000003,1,9.1,8.2646697
ORDZ11077,2018-11-21,18:49:00,Dinner,NS,"[('Shrimp', 2), ('Pasta', 2)]",163.0,-37.8028785,144.929662,0,10.033,16.066252900000002
ORDY08011,2018-10-03,17:07:36,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 10)]",405.0,-37.8121097,144.9518655,0,9.136,12.8415939
ORDK04594,2018-02-21,09:41:24,Breakfast,BK,"[('Eggs', 10), ('Coffee', 7), ('Pancake', 6), ('Cereal', 7)]",565.0,-37.8034963,144.9948218,0,5.261,10.2261145
ORDY08529,2018-05-03,12:03:22,Lunch,TP,"[('Fries', 9), ('Burger', 5), ('Salad', 8), ('Steak', 10)]",850.6,-37.8038968,145.00363159999998,0,11.891,14.415782199999999
ORDA08978,2018-01-20,08:30:25,Breakfast,BK,"[('Eggs', 8), ('Cereal', 4)]",260.0,-37.806566499999995,144.95933290000002,0,7.834,12.117531957652856
ORDB07225,2018-12-04,19:09:17,Dinner,TP,"[('Shrimp', 7), ('Pasta', 1), ('Fish&Chips', 6), ('Salmon', 5)]",820.5,-37.8106985,144.9831396,0,9.448,12.970417800000002
ORDA08537,2018-05-09,12:13:31,Lunch,BK,"[('Salad', 10), ('Steak', 2), ('Burger', 6), ('Fries', 3)]",484.0,-37.8164594,144.9630854,0,7.852,13.800081599999999
ORDA04675,2018-10-05,17:07:36,Dinner,BK,"[('Pasta', 5), ('Salmon', 5), ('Fish&Chips', 10), ('Shrimp', 8)]",1124.5,-37.810582000000004,144.9605678,0,7.7,14.426134099999999
ORDB04215,2018-10-13,17:27:53,Dinner,TP,"[('Shrimp', 10), ('Salmon', 7), ('Fish&Chips', 3), ('Pasta', 3)]",1014.5,-37.8211598,144.9554353,0,8.147,14.096330100000001
ORDY05949,2018-06-04,13:04:13,Lunch,TP,"[('Steak', 7), ('Burger', 1)]",346.0,-37.8038025,145.00569819999998,0,12.055,15.142513899999999
ORDB08611,2018-02-16,09:31:16,Breakfast,TP,"[('Eggs', 9), ('Pancake', 10)]",440.5,-37.8209432,144.9551861,0,8.176,10.0489372
ORDX02764,2018-07-16,14:25:21,Lunch,BK,"[('Salad', 10), ('Steak', 9), ('Chicken', 7), ('Burger', 2), ('Fries', 6)]",935.0,-37.8142023,144.9729142,0,6.916,12.9147124
ORDY09955,2018-06-24,13:44:47,Lunch,TP,"[('Salad', 8), ('Chicken', 3)]",233.6,-37.8249648,144.9827805,0,8.963,13.804600998838643
ORDC03527,2018-01-19,08:30:25,Breakfast,NS,"[('Coffee', 10), ('Cereal', 1), ('Pancake', 5)]",217.25,-37.8100641,144.9305062,0,10.661,15.526304099999999
ORDB00772,2018-09-19,16:37:10,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 5), ('Pasta', 10)]",504.0,-37.814011900000004,144.9560524,0,8.535,12.969617800000002
ORDB02254,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 3), ('Pancake', 5), ('Coffee', 5), ('Eggs', 5)]",331.75,-37.8018876,144.94622569999999,1,10.297,7.2235285000000005
ORDB10079,2018-05-20,12:33:48,Lunch,TP,"[('Steak', 9), ('Salad', 5)]",491.0,-37.8020245,144.957009,0,9.529,13.7154907
ORDZ07144,2018-04-27,11:43:05,Breakfast,NS,"[('Cereal', 2), ('Pancake', 10), ('Coffee', 2), ('Eggs', 10)]",519.5,-37.8116581,145.0045714,0,10.014,15.472584
ORDK01893,2018-03-01,09:51:32,Breakfast,BK,"[('Coffee', 3), ('Eggs', 1)]",44.5,-37.82090770000001,144.96812409999998,0,7.893,12.3736759
ORDB08234,2018-02-16,09:31:16,Breakfast,TP,"[('Cereal', 10), ('Eggs', 8), ('Coffee', 1)]",393.5,-37.8018204,144.9457393,0,10.326,13.2328779
ORDK05179,2018-10-04,17:07:36,Dinner,BK,"[('Pasta', 4), ('Shrimp', 4), ('Fish&Chips', 1)]",361.0,-37.8200188,144.96712309999998,0,7.808,14.483201699999999
ORDZ06462,2018-08-27,15:56:37,Lunch,NS,"[('Fries', 5), ('Steak', 7), ('Chicken', 2), ('Salad', 1), ('Burger', 2)]",518.2,-37.8169424,144.9532084,0,8.945,14.450728699999999
ORDI04006,2018-01-13,08:20:16,Breakfast,NS,"[('Pancake', 6), ('Cereal', 3), ('Coffee', 10), ('Eggs', 8)]",459.5,-37.8164624,144.9860256,1,8.854,8.2678886
ORDJ06229,2018-11-25,18:49:00,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 4), ('Salmon', 8)]",789.0,-37.8095656,144.93596000000002,0,10.554,15.2698649
ORDZ02045,2018-10-30,17:58:18,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 3), ('Pasta', 9), ('Salmon', 8)]",842.5,-37.819663299999995,144.97273159999997,0,9.522,15.329293099999997
ORDJ05139,2018-12-27,20:00:00,Dinner,TP,"[('Salmon', 9), ('Pasta', 5), ('Shrimp', 7)]",884.5,-37.8118059,144.9712932,0,8.74,12.5518381
ORDA09390,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 3), ('Coffee', 8), ('Cereal', 5), ('Eggs', 6)]",369.75,-37.809560499999996,144.9711028,0,6.814,11.657589699999999
ORDK09830,2018-02-02,09:00:50,Breakfast,BK,"[('Pancake', 10), ('Cereal', 5), ('Coffee', 5)]",385.0,-37.799353499999995,144.92775580000003,0,10.973,15.972450899999998
ORDJ10304,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 7), ('Steak', 5), ('Fries', 3)]",381.4,-37.8028948,144.9486112,0,10.033,13.436848999999999
ORDB10662,2018-01-17,08:30:25,Breakfast,TP,"[('Eggs', 6), ('Coffee', 1), ('Pancake', 8)]",333.5,-37.808776200000004,145.0086454,1,12.033,7.6438891
ORDZ08762,2018-06-25,13:44:47,Lunch,NS,"[('Fries', 4), ('Chicken', 5)]",208.0,-37.824274100000004,144.9831252,0,9.4,15.100260999999998
ORDJ02932,2018-04-04,11:02:32,Breakfast,TP,"[('Coffee', 3), ('Cereal', 6), ('Eggs', 1)]",170.5,-37.8211126,144.9472811,0,8.996,11.1971665
ORDK04628,2018-11-06,18:18:35,Dinner,BK,"[('Shrimp', 2), ('Salmon', 2), ('Pasta', 9), ('Fish&Chips', 3)]",542.5,-37.814937,144.96334,0,7.803,14.787333499999999
ORDB10012,2018-01-19,08:30:25,Breakfast,TP,"[('Cereal', 4), ('Eggs', 10), ('Pancake', 3)]",376.75,-37.8043872,144.94782869999997,0,9.858,12.3298149
ORDY03657,2018-09-16,16:37:10,Dinner,TP,"[('Shrimp', 6), ('Pasta', 8)]",544.0,-37.8058744,144.9783731,0,9.671,14.7240038
ORDY10683,2018-10-29,17:58:18,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 1), ('Salmon', 9)]",651.5,-37.819579600000004,144.9688826,0,7.329,11.71329829347065
ORDC06689,2018-09-10,16:16:54,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 7)]",407.0,-37.8045071,144.9269774,0,10.625,16.4098709
ORDA07489,2018-09-23,16:47:19,Dinner,BK,"[('Shrimp', 1), ('Salmon', 3), ('Fish&Chips', 10)]",527.0,-37.797697,144.9675261,0,8.04,17.9234243
ORDJ02102,2018-07-01,13:54:55,Lunch,TP,"[('Fries', 1), ('Steak', 4), ('Burger', 1)]",223.0,-37.800590500000006,144.9395035,0,10.95,15.469888000000001
ORDC09289,2018-04-21,11:32:57,Breakfast,NS,"[('Pancake', 10), ('Coffee', 7), ('Cereal', 2), ('Eggs', 6)]",469.0,-37.822144200000004,144.97487519999999,0,9.205,16.2207766
ORDZ07203,2018-09-09,16:16:54,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 3), ('Shrimp', 10), ('Pasta', 5)]",864.5,-37.8093903,144.9892,0,8.461,14.10403890750726
ORDI09280,2018-10-14,17:27:53,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 4)]",550.0,-37.8059794,144.9557488,0,7.982,15.8529191
ORDJ01246,2018-07-05,14:05:04,Lunch,TP,"[('Salad', 7), ('Chicken', 10)]",440.4,-37.813669,144.9469793,0,9.422,13.2930048
ORDA07222,2018-06-07,13:14:21,Lunch,BK,"[('Fries', 2), ('Burger', 1), ('Steak', 6), ('Chicken', 10), ('Salad', 2)]",679.4,-37.80588,144.95598999999999,0,8.069,13.953428099999998
ORDZ10132,2018-09-28,16:57:27,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 8)]",604.0,-37.8002975,144.9497049,0,8.121,14.491528400000002
ORDA09352,2018-10-01,16:57:27,Dinner,BK,"[('Salmon', 4), ('Pasta', 4)]",274.0,-37.812621500000006,144.97381430000002,0,6.823,13.689163199999998
ORDJ05369,2018-06-28,13:54:55,Lunch,TP,"[('Fries', 8), ('Burger', 2), ('Salad', 8), ('Chicken', 7), ('Steak', 4)]",699.6,-37.8214234,144.9691385,0,7.753,11.248130999999999
ORDC09780,2018-08-03,15:05:54,Lunch,NS,"[('Salad', 2), ('Burger', 10), ('Fries', 5), ('Chicken', 7)]",628.4,-37.8127759,144.9483624,0,10.609,16.3274826
ORDI01692,2018-03-25,10:42:15,Breakfast,NS,"[('Cereal', 5), ('Coffee', 9), ('Pancake', 3)]",245.25,-37.808729799999995,144.97321269999998,0,7.19,14.530221
ORDY02325,2018-02-15,09:31:16,Breakfast,TP,"[('Eggs', 6), ('Coffee', 7)]",184.5,-37.808276299999996,144.9835336,0,9.863,12.1898867
ORDJ05579,2018-04-24,11:43:05,Breakfast,TP,"[('Coffee', 2), ('Pancake', 9), ('Eggs', 6), ('Cereal', 1)]",386.25,-37.811334499999994,144.958376,0,8.795,11.3646742
ORDB09080,2018-12-30,20:00:00,Dinner,TP,"[('Salmon', 5), ('Shrimp', 5)]",475.0,-37.8049802,144.92496719999997,0,11.606,16.898535600000002
ORDY07756,2018-09-21,16:37:10,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 7)]",461.0,-37.8202787,144.9651132,0,7.271,11.663952735110136
ORDJ03036,2018-07-16,14:25:21,Lunch,TP,"[('Salad', 8), ('Steak', 10), ('Fries', 8), ('Burger', 4)]",807.6,-37.814260499999996,144.943144,0,9.822,13.107774293349966
ORDZ10099,2018-10-23,17:48:10,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 1), ('Salmon', 3), ('Shrimp', 6)]",649.5,-37.8196563,144.9716825,0,8.872,13.026060302958074
ORDY08179,2018-06-11,13:14:21,Lunch,TP,"[('Fries', 2), ('Burger', 4), ('Steak', 7)]",463.0,-37.803608700000005,144.96227140000002,0,9.377,13.1651449
ORDZ09901,2018-09-05,16:06:45,Dinner,NS,"[('Shrimp', 4), ('Pasta', 4), ('Fish&Chips', 6), ('Salmon', 1)]",577.0,-37.8151669,144.9275206,0,10.749,16.7118291
ORDI06892,2018-05-06,12:03:22,Lunch,NS,"[('Fries', 9), ('Chicken', 1), ('Burger', 2), ('Salad', 4)]",270.8,-37.816780200000004,144.96593700000003,0,8.299,13.239679434159672
ORDB00858,2018-10-11,17:17:44,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 8)]",608.0,-37.8119843,144.9533495,0,8.943,13.086466072675254
ORDI03392,2018-05-12,12:13:31,Lunch,NS,"[('Burger', 3), ('Steak', 1), ('Salad', 4), ('Fries', 7), ('Chicken', 5)]",450.8,-37.8010997,144.9607876,0,7.068,12.192362497232246
ORDZ09540,2018-11-28,18:59:09,Dinner,NS,"[('Salmon', 10), ('Pasta', 1), ('Shrimp', 1), ('Fish&Chips', 3)]",596.5,-37.809585,144.97267230000003,0,7.282,13.1646576
ORDI08488,2018-04-22,11:32:57,Breakfast,NS,"[('Cereal', 10), ('Eggs', 2), ('Coffee', 10), ('Pancake', 4)]",426.0,-37.8190736,144.95208159999999,0,9.346,16.8546696
ORDA04897,2018-08-08,15:16:03,Lunch,BK,"[('Steak', 5), ('Salad', 6)]",328.2,-37.8046783,144.9646984,0,7.446,13.158245800000001
ORDZ07982,2018-09-19,16:37:10,Dinner,NS,"[('Shrimp', 7), ('Salmon', 7)]",665.0,-37.8222526,144.94994230000003,0,9.806,16.09308
ORDB09420,2018-09-04,16:06:45,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 1)]",369.0,-37.8108866,144.96070880000002,0,8.519,12.4441655
ORDY05317,2018-01-12,08:20:16,Breakfast,TP,"[('Cereal', 7), ('Eggs', 2), ('Coffee', 1), ('Pancake', 7)]",368.25,-37.807324200000004,144.9573854,1,9.18,5.2153144000000005
ORDZ00623,2018-05-12,12:13:31,Lunch,NS,"[('Burger', 10), ('Chicken', 5), ('Salad', 3), ('Steak', 5), ('Fries', 6)]",818.6,-37.800589200000005,144.93735569999998,0,11.185,18.8063167
ORDK09628,2018-04-25,11:43:05,Breakfast,BK,"[('Eggs', 10), ('Pancake', 4)]",317.0,-37.8189455,144.953212,0,8.81,13.6260856
ORDK03722,2018-01-25,08:40:33,Breakfast,BK,"[('Eggs', 1), ('Pancake', 8), ('Cereal', 3)]",279.0,-37.8081155,144.96027030000002,0,7.702,12.529783300000002
ORDK09847,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 10), ('Salmon', 6), ('Shrimp', 9)]",1042.0,-37.800537299999995,145.0089533,0,4.931,14.029094699999998
ORDK04984,2018-12-07,19:19:26,Dinner,BK,"[('Shrimp', 10), ('Fish&Chips', 1), ('Salmon', 1)]",616.0,-37.8056823,144.95375,0,8.262,14.978922400000002
ORDX05357,2018-10-30,17:58:18,Dinner,BK,"[('Pasta', 4), ('Salmon', 10)]",520.0,-37.8126722,144.9447694,0,9.354,16.6037595
ORDX05819,2018-02-14,09:21:07,Breakfast,BK,"[('Cereal', 9), ('Coffee', 7)]",241.5,-37.823736,144.9761444,0,7.419,10.336804539210856
ORDA05827,2018-12-12,19:29:34,Dinner,BK,"[('Salmon', 1), ('Pasta', 9)]",288.5,-37.8211811,144.955306,0,8.578,15.411064800000002
ORDZ02545,2018-07-18,14:35:29,Lunch,NS,"[('Chicken', 2), ('Salad', 8), ('Burger', 6), ('Steak', 2), ('Fries', 2)]",501.6,-37.8056124,144.976131,0,7.026,12.403857
ORDC05847,2018-05-13,12:23:39,Lunch,NS,"[('Burger', 6), ('Fries', 6)]",258.0,-37.806059600000005,144.95988789999998,0,7.572,15.5716761
ORDI10712,2018-05-26,12:43:56,Lunch,NS,"[('Salad', 9), ('Steak', 7), ('Chicken', 4), ('Burger', 3), ('Fries', 9)]",798.8,-37.8027313,144.9637292,0,6.925,13.9771229
ORDK06436,2018-12-06,19:09:17,Dinner,BK,"[('Shrimp', 8), ('Pasta', 2)]",487.0,-37.8158211,144.9658061,0,7.595,14.363979500000001
ORDY10566,2018-12-16,19:29:34,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 7)]",407.0,-37.824378700000004,144.9442891,0,9.097,14.992363500000002
ORDC04064,2018-02-01,09:00:50,Breakfast,NS,"[('Pancake', 7), ('Coffee', 3), ('Eggs', 8)]",368.25,-37.8246564,144.9903185,0,9.745,14.7110491
ORDJ03017,2018-03-29,10:52:23,Breakfast,TP,"[('Pancake', 5), ('Coffee', 10), ('Eggs', 2)]",240.25,-37.8070489,144.95830569999998,0,9.06,11.308741699999999
ORDJ10057,2018-09-04,16:06:45,Dinner,TP,"[('Salmon', 10), ('Pasta', 1), ('Shrimp', 3), ('Fish&Chips', 7)]",844.5,-37.8026398,144.956068,0,9.631,13.307099599999999
ORDB04795,2018-03-18,10:21:58,Breakfast,TP,"[('Eggs', 8), ('Pancake', 2), ('Cereal', 2)]",266.5,-37.8089992,144.97210900000002,0,9.15,13.1755742
ORDK04905,2018-12-17,19:39:43,Dinner,BK,"[('Pasta', 1), ('Salmon', 6), ('Shrimp', 10)]",813.5,-37.8079692,144.95065280000003,0,8.768,15.847101
ORDZ09251,2018-06-11,13:14:21,Lunch,NS,"[('Fries', 2), ('Burger', 2)]",86.0,-37.8249533,144.94983380000002,0,10.287,15.813011900000001
ORDC03263,2018-07-16,14:25:21,Lunch,NS,"[('Fries', 6), ('Chicken', 2), ('Salad', 7)]",256.4,-37.8002284,144.9848519,0,7.583,13.3727989
ORDZ00086,2018-06-29,13:54:55,Lunch,NS,"[('Chicken', 9), ('Fries', 10)]",408.0,-37.8061722,144.9447485,0,8.981,14.001069699999999
ORDX09631,2018-03-13,10:21:58,Breakfast,BK,"[('Eggs', 7), ('Cereal', 9), ('Pancake', 5), ('Coffee', 10)]",539.25,-37.8103666,144.98004699999998,0,6.021,11.049273699999999
ORDC01886,2018-01-02,08:00:00,Breakfast,NS,"[('Coffee', 4), ('Eggs', 10), ('Pancake', 8)]",444.0,-37.8271977,144.99397480000002,1,10.083,7.611914200000001
ORDJ03464,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 3), ('Pancake', 6), ('Eggs', 6)]",340.5,-37.8048939,144.9615325,1,12.065,6.9023057
ORDJ04412,2018-01-14,08:20:16,Breakfast,TP,"[('Pancake', 10), ('Eggs', 3), ('Coffee', 7), ('Cereal', 2)]",403.0,-37.8173966,144.988347,1,9.529,6.5812365999999995
ORDZ10829,2018-09-21,16:47:19,Dinner,NS,"[('Shrimp', 10), ('Pasta', 4), ('Salmon', 8)]",978.0,-37.820317100000004,144.9577081,0,9.177,15.3395799
ORDY09268,2018-12-23,19:49:51,Dinner,TP,"[('Salmon', 1), ('Fish&Chips', 3)]",146.0,-37.8213835,144.9694675,0,7.771,13.719541199999998
ORDB10202,2018-11-07,18:18:35,Dinner,TP,"[('Shrimp', 2), ('Pasta', 9), ('Salmon', 7), ('Fish&Chips', 4)]",782.5,-37.809293,144.9610516,0,8.602,12.862017800000002
ORDY01982,2018-09-24,16:47:19,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 8)]",604.0,-37.81681939999999,144.9879653,0,9.549,13.581243099999998
ORDX10457,2018-01-20,08:30:25,Breakfast,BK,"[('Pancake', 7), ('Eggs', 7), ('Cereal', 7), ('Coffee', 9)]",538.25,-37.806398200000004,144.95906580000002,0,7.796,14.8224422
ORDK08982,2018-01-23,08:40:33,Breakfast,BK,"[('Cereal', 2), ('Coffee', 10), ('Pancake', 1)]",141.25,-37.8189955,144.9541445,0,8.699,13.5546304
ORDZ03487,2018-09-19,16:37:10,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 3), ('Pasta', 8), ('Shrimp', 10)]",1198.0,-37.8057521,144.95598909999998,0,7.937,14.4790973
ORDY09698,2018-10-22,17:48:10,Dinner,TP,"[('Salmon', 8), ('Pasta', 9), ('Shrimp', 8)]",1007.5,-37.819111799999995,144.9644084,0,7.76,12.079986839218595
ORDC05940,2018-01-07,08:10:08,Breakfast,NS,"[('Cereal', 9), ('Pancake', 2)]",237.5,-37.813011100000004,144.93661630000003,1,9.981,9.0938449
ORDA09472,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 2), ('Shrimp', 1), ('Fish&Chips', 10)]",459.0,-37.8158956,144.95328730000003,0,11.204,18.1164372
ORDC02304,2018-12-30,20:00:00,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 7)]",462.0,-37.806506899999995,144.96149430000003,0,7.461,15.1121116
ORDX07682,2018-05-29,12:54:05,Lunch,BK,"[('Steak', 5), ('Chicken', 4), ('Salad', 9), ('Burger', 1), ('Fries', 4)]",586.8,-37.813855100000005,144.9788642,0,6.303,11.9384787
ORDX01530,2018-01-02,08:00:00,Breakfast,BK,"[('Pancake', 4), ('Eggs', 7), ('Coffee', 5)]",288.5,-37.8272185,144.99388169999997,1,7.102,5.6777568
ORDB09816,2018-02-05,09:00:50,Breakfast,TP,"[('Pancake', 2), ('Cereal', 8)]",216.5,-37.8197689,145.01065590000002,0,11.542,14.431147699999999
ORDY01682,2018-09-20,16:37:10,Dinner,TP,"[('Shrimp', 2), ('Pasta', 5), ('Salmon', 2), ('Fish&Chips', 5)]",502.5,-37.813418299999995,144.9544415,0,8.721,12.897591694122948
ORDK08804,2018-06-12,13:24:30,Lunch,BK,"[('Chicken', 4), ('Steak', 5), ('Fries', 3)]",389.0,-37.8224086,144.9978607,0,5.377,9.326032794858973
ORDI01562,2018-10-29,17:58:18,Dinner,NS,"[('Pasta', 6), ('Salmon', 7), ('Fish&Chips', 7), ('Shrimp', 9)]",1183.0,-37.8143539,145.00613930000003,0,10.337,14.2724610443055
ORDI04439,2018-01-03,08:00:00,Breakfast,NS,"[('Cereal', 4), ('Pancake', 2)]",132.5,-37.803187799999996,144.93671709999998,1,10.105,7.2400455
ORDY00877,2018-04-26,11:43:05,Breakfast,TP,"[('Eggs', 1), ('Cereal', 6), ('Pancake', 6), ('Coffee', 5)]",331.0,-37.8179402,144.9660917,0,7.613,10.3008051
ORDX07186,2018-01-28,08:50:42,Breakfast,BK,"[('Cereal', 10), ('Pancake', 6), ('Eggs', 2)]",399.5,-37.81701029999999,144.96106609999998,0,8.047,15.561508400000001
ORDK01648,2018-06-03,13:04:13,Lunch,BK,"[('Fries', 4), ('Steak', 1), ('Chicken', 4)]",221.0,-37.8022631,144.98063269999997,0,6.656,15.361801000000002
ORDK05777,2018-01-05,08:00:00,Breakfast,BK,"[('Eggs', 9), ('Cereal', 3), ('Pancake', 6)]",406.5,-37.8128964,144.9372226,1,10.156,7.0832595000000005
ORDA00516,2018-02-25,09:41:24,Breakfast,BK,"[('Coffee', 1), ('Cereal', 2), ('Eggs', 1)]",71.5,-37.815445000000004,144.95873559999998,0,8.148,12.384678601190803
ORDB10952,2018-12-22,19:49:51,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 1), ('Salmon', 7)]",808.0,-37.805995200000005,144.9668226,0,9.263,14.7056227
ORDK04552,2018-04-13,11:22:49,Breakfast,BK,"[('Cereal', 5), ('Pancake', 5)]",226.25,-37.802589700000006,144.94587280000002,0,9.067,14.1828957
ORDC09039,2018-01-06,08:10:08,Breakfast,NS,"[('Cereal', 9), ('Eggs', 4)]",277.0,-37.8047597,144.9537634,1,8.058,7.4035397
ORDJ00254,2018-08-31,15:56:37,Lunch,TP,"[('Chicken', 4), ('Fries', 8), ('Burger', 10), ('Steak', 10), ('Salad', 5)]",1070.0,-37.8070674,144.9376258,0,10.469,13.4506624
ORDA09704,2018-01-23,08:40:33,Breakfast,BK,"[('Coffee', 10), ('Cereal', 6), ('Pancake', 3), ('Eggs', 6)]",405.75,-37.8065367,144.932218,0,10.386,15.145378400000002
ORDX05035,2018-12-15,19:29:34,Dinner,BK,"[('Salmon', 2), ('Shrimp', 6)]",406.0,-37.8230928,144.9891554,0,6.226,15.3344451
ORDB08257,2018-12-26,19:49:51,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 6), ('Salmon', 3), ('Shrimp', 6)]",682.0,-37.82305770000001,144.988975,0,9.281,13.070801
ORDC02803,2018-04-21,11:32:57,Breakfast,NS,"[('Pancake', 3), ('Coffee', 9)]",140.25,-37.8189345,144.95309699999999,0,9.255,16.3291825
ORDY06615,2018-06-06,13:04:13,Lunch,TP,"[('Burger', 9), ('Steak', 1)]",324.0,-37.825067600000004,145.0097826,0,11.532,14.3632241
ORDB08006,2018-08-18,15:36:20,Lunch,TP,"[('Steak', 8), ('Fries', 10), ('Burger', 6), ('Chicken', 10), ('Salad', 8)]",1123.6,-37.8108078,144.9671114,0,8.653,13.282576999999998
